startYear,endYear,codebookName,label,description
2015,2016,Audiometry,AUAFMANL,Frequency at Which Switched From Auto to Manual Audio Testing (Left)
2015,2016,Audiometry,AUAFMANR,Frequency at Which Switched From Auto to Manual Audio Testing (Right)
2015,2016,Audiometry,AUXU1K1R,Right threshold @ 1000Hz in decibels (Hearing Level)
2015,2016,Audiometry,AUXU500R,Right threshold @ 500Hz in decibels (Hearing Level)
2015,2016,Audiometry,AUXU1K2R,Right threshold @ 1000Hz (second reading) in decibels (Hearing Level)
2015,2016,Audiometry,AUXU2KR,Right threshold @ 2000Hz in decibels (Hearing Level)
2015,2016,Audiometry,AUXU3KR,Right threshold @ 3000Hz in decibels (Hearing Levels)
2015,2016,Audiometry,AUXU4KR,Right threshold @ 4000Hz in decibels (Hearing Level)
2015,2016,Audiometry,AUXU6KR,Right threshold @ 6000Hz in decibels (Hearing Level)
2015,2016,Audiometry,AUXU8KR,Right threshold @ 8000Hz in decibels (Hearing Level)
2015,2016,Audiometry,AUXU1K1L,Left threshold @ 1000Hz in decibels (Hearing Level)
2015,2016,Audiometry,AUXU500L,Left threshold @ 500Hz in decibels (Hearing Level)
2015,2016,Audiometry,AUXU1K2L,Left threshold @ 1000Hz (second reading) in decibels (Hearing Level)
2015,2016,Audiometry,AUXU2KL,Left threshold @ 2000Hz in decibels (Hearing Level)
2015,2016,Audiometry,AUXU3KL,Left threshold @ 3000Hz in decibels (Hearing Level)
2015,2016,Audiometry,AUXU4KL,Left threshold @ 4000Hz in decibels (Hearing Level)
2015,2016,Audiometry,AUXU6KL,Left threshold @ 6000Hz in decibels (Hearing Level)
2015,2016,Audiometry,AUXU8KL,Left threshold @ 8000Hz in decibels (Hearing Level)
2015,2016,Audiometry,AUXR1K1R,Right retest threshold @ 1000Hz in decibels (Hearing Level)
2015,2016,Audiometry,AUXR5CR,Right retest threshold @ 500Hz in decibels (Hearing Level)
2015,2016,Audiometry,AUXR1K2R,"Right retest threshold @ 1000Hz, (second reading) in decibels (Hearing Level)"
2015,2016,Audiometry,AUXR2KR,Right retest threshold @ 2000Hz in decibels (Hearing Level)
2015,2016,Audiometry,AUXR3KR,Right retest threshold @ 3000Hz in decibels (Hearing Level)
2015,2016,Audiometry,AUXR4KR,Right retest threshold @ 4000Hz in decibels (Hearing Level)
2015,2016,Audiometry,AUXR6KR,Right retest threshold @ 6000Hz in decibels (Hearing Level)
2015,2016,Audiometry,AUXR8KR,Right retest threshold @ 8000Hz in decibels (Hearing Level)
2015,2016,Audiometry,AUXR1K1L,Left retest threshold @ 1000Hz in decibels (Hearing Level)
2015,2016,Audiometry,AUXR5CL,Left retest threshold @ 500Hz in decibels (Hearing Level)
2015,2016,Audiometry,AUXR1K2L,"Left retest threshold @ 1000Hz, (second reading) in decibels (Hearing Level)"
2015,2016,Audiometry,AUXR2KL,Left retest threshold @ 2000Hz in decibels (Hearing Level)
2015,2016,Audiometry,AUXR3KL,Left retest threshold @ 3000Hz in decibels (Hearing Level)
2015,2016,Audiometry,AUXR4KL,Left retest threshold @ 4000Hz in decibels (Hearing Level)
2015,2016,Audiometry,AUXR6KL,Left retest threshold @ 6000Hz in decibels (Hearing Level)
2015,2016,Audiometry,AUXR8KL,Left retest threshold @ 8000Hz in decibels (Hearing Level)
2015,2016,Audiometry,AUAREQC,Quality Code for Tympanogram of Right Ear
2015,2016,Audiometry,AUATYMTR,"Tympanogram Type, Right Ear"
2015,2016,Audiometry,AUALEQC,Quality Code for Tympanogram  of Left Ear
2015,2016,Audiometry,AUATYMTL,"Tympanogram Type, Left Ear"
2015,2016,"Dietary Interview - Individual Foods, First Day",WTDRD1,Dietary day one sample weight
2015,2016,"Dietary Interview - Individual Foods, First Day",WTDR2D,Dietary two-day sample weight
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1DRSTZ,Dietary recall status
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1EXMER,Interviewer ID code
2015,2016,"Dietary Interview - Individual Foods, First Day",DRABF,"Indicates whether the sample person was an infant who was breast-fed on either of the two recall 

days.  
"
2015,2016,"Dietary Interview - Individual Foods, First Day",DRDINT,Indicates whether the sample person has intake data for one or two days.
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1DBIH,Number of days between intake day and the day of family questionnaire administered in the household.
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1DAY,Intake day of the week
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1LANG,The respondent spoke mostly:
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1CCMNM,Combination food number (sequential number)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1CCMTX,Combination food type
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1_030Z,Name of eating occasion
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1FS,Where did you get (this/most of the ingredients for this) {FOODNAME}?
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1_040Z,Did you eat this meal at home? 
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IFDCD,USDA food code
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IGRMS,Gram weight of the food/individual component
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IKCAL,Energy (kcal)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IPROT,Protein (gm)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1ICARB,Carbohydrate (gm)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1ISUGR,Total sugars (gm)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IFIBE,Dietary fiber (gm)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1ITFAT,Total fat (gm)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1ISFAT,Total saturated fatty acids (gm)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IMFAT,Total monounsaturated fatty acids (gm)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IPFAT,Total polyunsaturated fatty acids (gm)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1ICHOL,Cholesterol (mg)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IATOC,Vitamin E as alpha-tocopherol (mg)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IATOA,Added alpha-tocopherol (Vitamin E) (mg)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IRET,Retinol (mcg)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IVARA,Vitamin A as retinol activity equivalents (mcg)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IACAR,Alpha-carotene (mcg)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IBCAR,Beta-carotene (mcg)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1ICRYP,Beta-cryptoxanthin (mcg)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1ILYCO,Lycopene (mcg)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1ILZ,Lutein + zeaxanthin (mcg)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IVB1,Thiamin (Vitamin B1) (mg)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IVB2,Riboflavin (Vitamin B2) (mg)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1INIAC,Niacin (mg)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IVB6,Vitamin B6 (mg)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IFOLA,Total folate (mcg)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IFA,Folic acid (mcg)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IFF,Food folate (mcg)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IFDFE,Folate as dietary folate equivalents (mcg)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1ICHL,Total choline (mg)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IVB12,Vitamin B12 (mcg)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IB12A,Added vitamin B12 (mcg) 
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IVC,Vitamin C (mg)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IVD,Vitamin D (D2 + D3) (mcg)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IVK,Vitamin K (mcg)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1ICALC,Calcium (mg)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IPHOS,Phosphorus (mg)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IMAGN,Magnesium (mg)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IIRON,Iron (mg)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IZINC,Zinc (mg)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1ICOPP,Copper (mg)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1ISODI,Sodium (mg)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IPOTA,Potassium (mg)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1ISELE,Selenium (mcg)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1ICAFF,Caffeine (mg)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1ITHEO,Theobromine (mg)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IALCO,Alcohol (gm)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IMOIS,Moisture (gm)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IS040,SFA 4:0 (Butanoic) (gm)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IS060,SFA 6:0 (Hexanoic) (gm)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IS080,SFA 8:0 (Octanoic) (gm)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IS100,SFA 10:0 (Decanoic) (gm)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IS120,SFA 12:0 (Dodecanoic) (gm)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IS140,SFA 14:0 (Tetradecanoic) (gm)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IS160,SFA 16:0 (Hexadecanoic) (gm)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IS180,SFA 18:0 (Octadecanoic) (gm)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IM161,MFA 16:1 (Hexadecenoic) (gm)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IM181,MFA 18:1 (Octadecenoic) (gm)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IM201,MFA 20:1 (Eicosenoic) (gm)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IM221,MFA 22:1 (Docosenoic) (gm)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IP182,PFA 18:2 (Octadecadienoic) (gm)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IP183,PFA 18:3 (Octadecatrienoic) (gm)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IP184,PFA 18:4 (Octadecatetraenoic) (gm)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IP204,PFA 20:4 (Eicosatetraenoic) (gm)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IP205,PFA 20:5 (Eicosapentaenoic) (gm)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IP225,PFA 22:5 (Docosapentaenoic) (gm)
2015,2016,"Dietary Interview - Individual Foods, First Day",DR1IP226,PFA 22:6 (Docosahexaenoic) (gm)
2015,2016,Acrylamide & Glycidamide ,SEQN,Respondent sequence number
2015,2016,Acrylamide & Glycidamide ,WTSA2YR,Subsample A weights
2015,2016,Acrylamide & Glycidamide ,LBXACR,Acrylamide (pmol/g Hb)
2015,2016,Acrylamide & Glycidamide ,LBDACRLC,Acrylamide comment code
2015,2016,Acrylamide & Glycidamide ,LBXGLY,Glycideamide (pmol/g Hb)
2015,2016,Acrylamide & Glycidamide ,LBDGLYLC,Glycidamide comment code
2015,2016,Acculturation,SEQN,Respondent sequence number.
2015,2016,Acculturation,ACQBOX1,"BOX 1. CHECK ITEM: IF THE PARTICIPANT SELF-IDENTIFIED AS ""MEXICAN AMERICAN"" OR ""OTHER HISPANIC"" (i.e., RIDRETH3=1, OR 2), GO TO ACD040;  IF THE PARTICIPANT SELF-IDENTIFIED AS ""NON-HISPANIC ASIAN"" (i.e., RIDRETH3=6), GO TO ACD110;  IF THE PARTICIPANT SELF-IDENTIFIED AS ""NON-HISPANIC WHITE"", ""NON-HISPANIC BLACK"", OR ""OTHER RACE - INCLUDING MULTI-RACIAL"" (i.e., RIDRETH3=3, 4, OR 7), CONTINUE WITH ACD011A."
2013,2014,Demographic Variables and Sample Weights,SEQN,Respondent sequence number.
2013,2014,Demographic Variables and Sample Weights,SDDSRVYR,Data release cycle
2013,2014,Demographic Variables and Sample Weights,RIDSTATR,Interview and examination status of the participant.
2013,2014,Demographic Variables and Sample Weights,RIAGENDR,Gender of the participant.
2013,2014,Demographic Variables and Sample Weights,RIDAGEYR,Age in years of the participant at the time of screening. Individuals 80 and over are topcoded at 80 years of age.
2013,2014,Demographic Variables and Sample Weights,RIDAGEMN,Age in months of the participant at the time of screening. Reported for persons aged 24 months or younger at the time of exam (or screening if not examined).
2013,2014,Demographic Variables and Sample Weights,RIDRETH1,Recode of reported race and Hispanic origin information
2013,2014,Demographic Variables and Sample Weights,RIDRETH3,"Recode of reported race and Hispanic origin information, with Non-Hispanic Asian Category"
2013,2014,Demographic Variables and Sample Weights,RIDEXMON,"Six month time period when the examination was performed - two categories: November 1 through April 30, May 1 through October 31."
2013,2014,Demographic Variables and Sample Weights,RIDEXAGM,Age in months of the participant at the time of examination. Reported for persons aged 19 years or younger at the time of examination.
2013,2014,Demographic Variables and Sample Weights,DMQMILIZ,"{Have you/Has SP} ever served on active duty in the U.S. Armed Forces, military Reserves, or National Guard? (Active duty does not include training for the Reserves or National Guard, but does include activation, for service in the U.S. or in a foreign country, in support of military or humanitarian operations.)"
2013,2014,Demographic Variables and Sample Weights,DMQADFC,"Did {you/SP} ever serve in a foreign country during a time of armed conflict or on a humanitarian or peace-keeping mission? (This would include National Guard or reserve or active duty monitoring or conducting peace keeping operations in Bosnia and Kosovo, in the Sinai between Egypt and Israel, or in response to the 2004 tsunami or Haiti in 2010.)"
2013,2014,Demographic Variables and Sample Weights,DMDBORN4,In what country {were you/was SP} born?
2013,2014,Demographic Variables and Sample Weights,DMDYRSUS,Length of time the participant has been in the US.
2013,2014,Demographic Variables and Sample Weights,DMDMARTL,Marital status
2013,2014,Demographic Variables and Sample Weights,RIDEXPRG,Pregnancy status for females between 20 and 44 years of age at the time of MEC exam.
2013,2014,Demographic Variables and Sample Weights,SIALANG,Language of the Sample Person Interview Instrument
2013,2014,Demographic Variables and Sample Weights,SIAPROXY,Was a Proxy respondent used in conducting the Sample Person (SP) interview?
2013,2014,Demographic Variables and Sample Weights,SIAINTRP,Was an interpreter used to conduct the Sample Person (SP) interview?
2013,2014,Demographic Variables and Sample Weights,FIALANG,Language of the Family Interview Instrument
2013,2014,Demographic Variables and Sample Weights,FIAPROXY,Was a Proxy respondent used in conducting the Family Interview?
2013,2014,Demographic Variables and Sample Weights,FIAINTRP,Was an interpreter used to conduct the Family interview?
