codebookType,startYear,endYear,name,docFile,docFileLink,dataFile,dataFileLink,published
Questionnaire,2003,2004,Diet Behavior & Nutrition,DBQ_C Doc,/Nchs/Nhanes/2003-2004/DBQ_C.htm,DBQ_C Data [XPT - 2.6 MB],/Nchs/Nhanes/2003-2004/DBQ_C.XPT,Updated August 2006
Questionnaire,2001,2002,Diet Behavior & Nutrition,DBQ_B Doc,/Nchs/Nhanes/2001-2002/DBQ_B.htm,DBQ_B Data [XPT - 3 MB],/Nchs/Nhanes/2001-2002/DBQ_B.XPT,May 2004
Questionnaire,2009,2010,Diet Behavior & Nutrition,DBQ_F Doc,/Nchs/Nhanes/2009-2010/DBQ_F.htm,DBQ_F Data [XPT - 4.4 MB],/Nchs/Nhanes/2009-2010/DBQ_F.XPT,September 2012
Questionnaire,2011,2012,Diet Behavior & Nutrition,DBQ_G Doc,/Nchs/Nhanes/2011-2012/DBQ_G.htm,DBQ_G Data [XPT - 3.2 MB],/Nchs/Nhanes/2011-2012/DBQ_G.XPT,February 2015
Questionnaire,2013,2014,Diet Behavior & Nutrition,DBQ_H Doc,/Nchs/Nhanes/2013-2014/DBQ_H.htm,DBQ_H Data [XPT - 4 MB],/Nchs/Nhanes/2013-2014/DBQ_H.XPT,November 2015
Questionnaire,2015,2016,Diet Behavior & Nutrition,DBQ_I Doc,/Nchs/Nhanes/2015-2016/DBQ_I.htm,DBQ_I Data [XPT - 3.9 MB],/Nchs/Nhanes/2015-2016/DBQ_I.XPT,November 2018
Questionnaire,2017,2018,Diet Behavior & Nutrition,DBQ_J Doc,/Nchs/Nhanes/2017-2018/DBQ_J.htm,DBQ_J Data [XPT - 3.3 MB],/Nchs/Nhanes/2017-2018/DBQ_J.XPT,February 2020
Questionnaire,2017,2020,Diet Behavior & Nutrition,P_DBQ Doc,/Nchs/Nhanes/2017-2018/P_DBQ.htm,P_DBQ Data [XPT - 5.5 MB],/Nchs/Nhanes/2017-2018/P_DBQ.XPT,Updated December 2021
Questionnaire,2013,2014,Disability,DLQ_H Doc,/Nchs/Nhanes/2013-2014/DLQ_H.htm,DLQ_H Data [XPT - 536 KB],/Nchs/Nhanes/2013-2014/DLQ_H.XPT,October 2015
Questionnaire,2015,2016,Disability,DLQ_I Doc,/Nchs/Nhanes/2015-2016/DLQ_I.htm,DLQ_I Data [XPT - 975 KB],/Nchs/Nhanes/2015-2016/DLQ_I.XPT,September 2017
Questionnaire,2017,2018,Disability,DLQ_J Doc,/Nchs/Nhanes/2017-2018/DLQ_J.htm,DLQ_J Data [XPT - 906.2 KB],/Nchs/Nhanes/2017-2018/DLQ_J.XPT,February 2020
Questionnaire,2007,2008,Drug Use,DUQ_E Doc,/Nchs/Nhanes/2007-2008/DUQ_E.htm,DUQ_E Data [XPT - 1.3 MB],/Nchs/Nhanes/2007-2008/DUQ_E.XPT,January 2010
Questionnaire,1999,2000,Drug Use,DUQ Doc,/Nchs/Nhanes/1999-2000/DUQ.htm,DUQ Data [XPT - 112.3 KB],/Nchs/Nhanes/1999-2000/DUQ.XPT,June 2002
Questionnaire,2005,2006,Drug Use,DUQ_D Doc,/Nchs/Nhanes/2005-2006/DUQ_D.htm,DUQ_D Data [XPT - 955.4 KB],/Nchs/Nhanes/2005-2006/DUQ_D.XPT,March 2008
Questionnaire,2003,2004,Drug Use,DUQ_C Doc,/Nchs/Nhanes/2003-2004/DUQ_C.htm,DUQ_C Data [XPT - 118.3 KB],/Nchs/Nhanes/2003-2004/DUQ_C.XPT,December 2006
Questionnaire,2001,2002,Drug Use,DUQ_B Doc,/Nchs/Nhanes/2001-2002/DUQ_B.htm,DUQ_B Data [XPT - 134.2 KB],/Nchs/Nhanes/2001-2002/DUQ_B.XPT,May 2004
Questionnaire,2009,2010,Drug Use,DUQ_F Doc,/Nchs/Nhanes/2009-2010/DUQ_F.htm,DUQ_F Data [XPT - 1.7 MB],/Nchs/Nhanes/2009-2010/DUQ_F.XPT,March 2012
Questionnaire,2011,2012,Drug Use,DUQ_G Doc,/Nchs/Nhanes/2011-2012/DUQ_G.htm,DUQ_G Data [XPT - 1.5 MB],/Nchs/Nhanes/2011-2012/DUQ_G.XPT,November 2013
Questionnaire,2013,2014,Drug Use,DUQ_H Doc,/Nchs/Nhanes/2013-2014/DUQ_H.htm,DUQ_H Data [XPT - 1.6 MB],/Nchs/Nhanes/2013-2014/DUQ_H.XPT,March 2016
Questionnaire,2015,2016,Drug Use,DUQ_I Doc,/Nchs/Nhanes/2015-2016/DUQ_I.htm,DUQ_I Data [XPT - 1.6 MB],/Nchs/Nhanes/2015-2016/DUQ_I.XPT,May 2018
Questionnaire,2017,2018,Drug Use,DUQ_J Doc,/Nchs/Nhanes/2017-2018/DUQ_J.htm,DUQ_J Data [XPT - 1.4 MB],/Nchs/Nhanes/2017-2018/DUQ_J.XPT,February 2020
Questionnaire,2007,2008,Early Childhood,ECQ_E Doc,/Nchs/Nhanes/2007-2008/ECQ_E.htm,ECQ_E Data [XPT - 396.8 KB],/Nchs/Nhanes/2007-2008/ECQ_E.XPT,September 2009
Questionnaire,1999,2000,Early Childhood,ECQ Doc,/Nchs/Nhanes/1999-2000/ECQ.htm,ECQ Data [XPT - 462.3 KB],/Nchs/Nhanes/1999-2000/ECQ.XPT,June 2002
Questionnaire,2005,2006,Early Childhood,ECQ_D Doc,/Nchs/Nhanes/2005-2006/ECQ_D.htm,ECQ_D Data [XPT - 463 KB],/Nchs/Nhanes/2005-2006/ECQ_D.XPT,December 2007
Questionnaire,2003,2004,Early Childhood,ECQ_C Doc,/Nchs/Nhanes/2003-2004/ECQ_C.htm,ECQ_C Data [XPT - 399.5 KB],/Nchs/Nhanes/2003-2004/ECQ_C.XPT,Updated October 2007
Questionnaire,2001,2002,Early Childhood,ECQ_B Doc,/Nchs/Nhanes/2001-2002/ECQ_B.htm,ECQ_B Data [XPT - 449.9 KB],/Nchs/Nhanes/2001-2002/ECQ_B.XPT,Updated October 2007
Questionnaire,2009,2010,Early Childhood,ECQ_F Doc,/Nchs/Nhanes/2009-2010/ECQ_F.htm,ECQ_F Data [XPT - 287.1 KB],/Nchs/Nhanes/2009-2010/ECQ_F.XPT,January 2012
Questionnaire,2011,2012,Early Childhood,ECQ_G Doc,/Nchs/Nhanes/2011-2012/ECQ_G.htm,ECQ_G Data [XPT - 281.9 KB],/Nchs/Nhanes/2011-2012/ECQ_G.XPT,September 2013
Questionnaire,2013,2014,Early Childhood,ECQ_H Doc,/Nchs/Nhanes/2013-2014/ECQ_H.htm,ECQ_H Data [XPT - 292 KB],/Nchs/Nhanes/2013-2014/ECQ_H.XPT,October 2015
Questionnaire,2015,2016,Early Childhood,ECQ_I Doc,/Nchs/Nhanes/2015-2016/ECQ_I.htm,ECQ_I Data [XPT - 286.8 KB],/Nchs/Nhanes/2015-2016/ECQ_I.XPT,December 2017
Questionnaire,2017,2018,Early Childhood,ECQ_J Doc,/Nchs/Nhanes/2017-2018/ECQ_J.htm,ECQ_J Data [XPT - 243.8 KB],/Nchs/Nhanes/2017-2018/ECQ_J.XPT,February 2020
Questionnaire,2017,2020,Early Childhood,P_ECQ Doc,/Nchs/Nhanes/2017-2018/P_ECQ.htm,P_ECQ Data [XPT - 421.2 KB],/Nchs/Nhanes/2017-2018/P_ECQ.XPT,July 2021
Questionnaire,1999,2000,Food Security,FSQ Doc,/Nchs/Nhanes/1999-2000/FSQ.htm,FSQ Data [XPT - 1.2 MB],/Nchs/Nhanes/1999-2000/FSQ.XPT,November 2004
Questionnaire,2007,2008,Food Security,FSQ_E Doc,/Nchs/Nhanes/2007-2008/FSQ_E.htm,FSQ_E Data [XPT - 3.4 MB],/Nchs/Nhanes/2007-2008/FSQ_E.XPT,July 2010
Questionnaire,2005,2006,Food Security,FSQ_D Doc,/Nchs/Nhanes/2005-2006/FSQ_D.htm,FSQ_D Data [XPT - 3.2 MB],/Nchs/Nhanes/2005-2006/FSQ_D.XPT,January 2008
Questionnaire,2003,2004,Food Security,FSQ_C Doc,/Nchs/Nhanes/2003-2004/FSQ_C.htm,FSQ_C Data [XPT - 3.7 MB],/Nchs/Nhanes/2003-2004/FSQ_C.XPT,March 2007
Questionnaire,2001,2002,Food Security,FSQ_B Doc,/Nchs/Nhanes/2001-2002/FSQ_B.htm,FSQ_B Data [XPT - 2.4 MB],/Nchs/Nhanes/2001-2002/FSQ_B.XPT,November 2004
Questionnaire,2009,2010,Food Security,FSQ_F Doc,/Nchs/Nhanes/2009-2010/FSQ_F.htm,FSQ_F Data [XPT - 3.5 MB],/Nchs/Nhanes/2009-2010/FSQ_F.XPT,March 2013
Questionnaire,2011,2012,Food Security,FSQ_G Doc,/Nchs/Nhanes/2011-2012/FSQ_G.htm,FSQ_G Data [XPT - 2.9 MB],/Nchs/Nhanes/2011-2012/FSQ_G.XPT,July 2015
Questionnaire,2013,2014,Food Security,FSQ_H Doc,/Nchs/Nhanes/2013-2014/FSQ_H.htm,FSQ_H Data [XPT - 3.1 MB],/Nchs/Nhanes/2013-2014/FSQ_H.XPT,May 2016
Questionnaire,2015,2016,Food Security,FSQ_I Doc,/Nchs/Nhanes/2015-2016/FSQ_I.htm,FSQ_I Data [XPT - 3.7 MB],/Nchs/Nhanes/2015-2016/FSQ_I.XPT,Updated February 2022
Questionnaire,2017,2018,Food Security,FSQ_J Doc,/Nchs/Nhanes/2017-2018/FSQ_J.htm,FSQ_J Data [XPT - 3.5 MB],/Nchs/Nhanes/2017-2018/FSQ_J.XPT,Updated February 2022
Questionnaire,2017,2020,Food Security,P_FSQ Doc,/Nchs/Nhanes/2017-2018/P_FSQ.htm,P_FSQ Data [XPT - 2.4 MB],/Nchs/Nhanes/2017-2018/P_FSQ.XPT,February 2022
Questionnaire,2007,2008,Health Insurance,HIQ_E Doc,/Nchs/Nhanes/2007-2008/HIQ_E.htm,HIQ_E Data [XPT - 1.3 MB],/Nchs/Nhanes/2007-2008/HIQ_E.XPT,September 2009
Questionnaire,1999,2000,Health Insurance,HIQ Doc,/Nchs/Nhanes/1999-2000/HIQ.htm,HIQ Data [XPT - 780.6 KB],/Nchs/Nhanes/1999-2000/HIQ.XPT,July 2004
Questionnaire,2005,2006,Health Insurance,HIQ_D Doc,/Nchs/Nhanes/2005-2006/HIQ_D.htm,HIQ_D Data [XPT - 1.3 MB],/Nchs/Nhanes/2005-2006/HIQ_D.XPT,November 2007
Questionnaire,2003,2004,Health Insurance,HIQ_C Doc,/Nchs/Nhanes/2003-2004/HIQ_C.htm,HIQ_C Data [XPT - 792.9 KB],/Nchs/Nhanes/2003-2004/HIQ_C.XPT,August 2006
Questionnaire,2001,2002,Health Insurance,HIQ_B Doc,/Nchs/Nhanes/2001-2002/HIQ_B.htm,HIQ_B Data [XPT - 864.5 KB],/Nchs/Nhanes/2001-2002/HIQ_B.XPT,July 2004
Questionnaire,2009,2010,Health Insurance,HIQ_F Doc,/Nchs/Nhanes/2009-2010/HIQ_F.htm,HIQ_F Data [XPT - 1.3 MB],/Nchs/Nhanes/2009-2010/HIQ_F.XPT,September 2011
Questionnaire,2011,2012,Health Insurance,HIQ_G Doc,/Nchs/Nhanes/2011-2012/HIQ_G.htm,HIQ_G Data [XPT - 1.3 MB],/Nchs/Nhanes/2011-2012/HIQ_G.XPT,September 2013
Questionnaire,2013,2014,Health Insurance,HIQ_H Doc,/Nchs/Nhanes/2013-2014/HIQ_H.htm,HIQ_H Data [XPT - 1.3 MB],/Nchs/Nhanes/2013-2014/HIQ_H.XPT,October 2015
Questionnaire,2015,2016,Health Insurance,HIQ_I Doc,/Nchs/Nhanes/2015-2016/HIQ_I.htm,HIQ_I Data [XPT - 1.3 MB],/Nchs/Nhanes/2015-2016/HIQ_I.XPT,September 2017
Questionnaire,2017,2018,Health Insurance,HIQ_J Doc,/Nchs/Nhanes/2017-2018/HIQ_J.htm,HIQ_J Data [XPT - 1.1 MB],/Nchs/Nhanes/2017-2018/HIQ_J.XPT,February 2020
Questionnaire,2017,2020,Health Insurance,P_HIQ Doc,/Nchs/Nhanes/2017-2018/P_HIQ.htm,P_HIQ Data [XPT - 1.7 MB],/Nchs/Nhanes/2017-2018/P_HIQ.XPT,June 2021
Questionnaire,2013,2014,Hepatitis,HEQ_H Doc,/Nchs/Nhanes/2013-2014/HEQ_H.htm,HEQ_H Data [XPT - 336.2 KB],/Nchs/Nhanes/2013-2014/HEQ_H.XPT,October 2015
Questionnaire,2015,2016,Hepatitis,HEQ_I Doc,/Nchs/Nhanes/2015-2016/HEQ_I.htm,HEQ_I Data [XPT - 328.3 KB],/Nchs/Nhanes/2015-2016/HEQ_I.XPT,September 2017
Questionnaire,2017,2018,Hepatitis,HEQ_J Doc,/Nchs/Nhanes/2017-2018/HEQ_J.htm,HEQ_J Data [XPT - 309.1 KB],/Nchs/Nhanes/2017-2018/HEQ_J.XPT,February 2020
Questionnaire,2017,2020,Hepatitis,P_HEQ Doc,/Nchs/Nhanes/2017-2018/P_HEQ.htm,P_HEQ Data [XPT - 517.7 KB],/Nchs/Nhanes/2017-2018/P_HEQ.XPT,September 2021
Questionnaire,2007,2008,Hepatitis C Follow Up,HCQ_E Doc,/Nchs/Nhanes/2007-2008/HCQ_E.htm,HCQ_E Data [XPT - 40.4 KB],/Nchs/Nhanes/2007-2008/HCQ_E.XPT,July 2010
Questionnaire,2005,2006,Hepatitis C Follow Up,HCQ_D Doc,/Nchs/Nhanes/2005-2006/HCQ_D.htm,HCQ_D Data [XPT - 29.1 KB],/Nchs/Nhanes/2005-2006/HCQ_D.XPT,April 2008
Questionnaire,2003,2004,Hepatitis C Follow Up,HCQ_C Doc,/Nchs/Nhanes/2003-2004/HCQ_C.htm,HCQ_C Data [XPT - 31.8 KB],/Nchs/Nhanes/2003-2004/HCQ_C.XPT,Updated April 2008
Questionnaire,2001,2002,Hepatitis C Follow Up,HCQ_B Doc,/Nchs/Nhanes/2001-2002/HCQ_B.htm,HCQ_B Data [XPT - 33.1 KB],/Nchs/Nhanes/2001-2002/HCQ_B.XPT,Updated April 2008
Questionnaire,2009,2010,Hepatitis C Follow Up,HCQ_F Doc,/Nchs/Nhanes/2009-2010/HCQ_F.htm,HCQ_F Data [XPT - 37.7 KB],/Nchs/Nhanes/2009-2010/HCQ_F.XPT,April 2012
Questionnaire,2011,2012,Hepatitis C Follow Up,HCQ_G Doc,/Nchs/Nhanes/2011-2012/HCQ_G.htm,HCQ_G Data [XPT - 33.6 KB],/Nchs/Nhanes/2011-2012/HCQ_G.XPT,July 2014
Questionnaire,2007,2008,Hospital Utilization & Access to Care,HUQ_E Doc,/Nchs/Nhanes/2007-2008/HUQ_E.htm,HUQ_E Data [XPT - 795 KB],/Nchs/Nhanes/2007-2008/HUQ_E.XPT,September 2009
Questionnaire,1999,2000,Hospital Utilization & Access to Care,HUQ Doc,/Nchs/Nhanes/1999-2000/HUQ.htm,HUQ Data [XPT - 780.6 KB],/Nchs/Nhanes/1999-2000/HUQ.XPT,June 2002
Questionnaire,2005,2006,Hospital Utilization & Access to Care,HUQ_D Doc,/Nchs/Nhanes/2005-2006/HUQ_D.htm,HUQ_D Data [XPT - 810.5 KB],/Nchs/Nhanes/2005-2006/HUQ_D.XPT,February 2008
Questionnaire,2003,2004,Hospital Utilization & Access to Care,HUQ_C Doc,/Nchs/Nhanes/2003-2004/HUQ_C.htm,HUQ_C Data [XPT - 1.2 MB],/Nchs/Nhanes/2003-2004/HUQ_C.XPT,August 2006
Questionnaire,2001,2002,Hospital Utilization & Access to Care,HUQ_B Doc,/Nchs/Nhanes/2001-2002/HUQ_B.htm,HUQ_B Data [XPT - 1.4 MB],/Nchs/Nhanes/2001-2002/HUQ_B.XPT,January 2004
Questionnaire,2009,2010,Hospital Utilization & Access to Care,HUQ_F Doc,/Nchs/Nhanes/2009-2010/HUQ_F.htm,HUQ_F Data [XPT - 825.3 KB],/Nchs/Nhanes/2009-2010/HUQ_F.XPT,September 2011
Questionnaire,2011,2012,Hospital Utilization & Access to Care,HUQ_G Doc,/Nchs/Nhanes/2011-2012/HUQ_G.htm,HUQ_G Data [XPT - 764.3 KB],/Nchs/Nhanes/2011-2012/HUQ_G.XPT,September 2013
Questionnaire,2013,2014,Hospital Utilization & Access to Care,HUQ_H Doc,/Nchs/Nhanes/2013-2014/HUQ_H.htm,HUQ_H Data [XPT - 797 KB],/Nchs/Nhanes/2013-2014/HUQ_H.XPT,October 2015
Questionnaire,2015,2016,Hospital Utilization & Access to Care,HUQ_I Doc,/Nchs/Nhanes/2015-2016/HUQ_I.htm,HUQ_I Data [XPT - 781.1 KB],/Nchs/Nhanes/2015-2016/HUQ_I.XPT,September 2017
Questionnaire,2017,2018,Hospital Utilization & Access to Care,HUQ_J Doc,/Nchs/Nhanes/2017-2018/HUQ_J.htm,HUQ_J Data [XPT - 725.1 KB],/Nchs/Nhanes/2017-2018/HUQ_J.XPT,February 2020
Questionnaire,2017,2020,Hospital Utilization & Access to Care,P_HUQ Doc,/Nchs/Nhanes/2017-2018/P_HUQ.htm,P_HUQ Data [XPT - 852.7 KB],/Nchs/Nhanes/2017-2018/P_HUQ.XPT,September 2021
Questionnaire,2007,2008,Housing Characteristics,HOQ_E Doc,/Nchs/Nhanes/2007-2008/HOQ_E.htm,HOQ_E Data [XPT - 556.8 KB],/Nchs/Nhanes/2007-2008/HOQ_E.XPT,September 2009
Questionnaire,1999,2000,Housing Characteristics,HOQ Doc,/Nchs/Nhanes/1999-2000/HOQ.htm,HOQ Data [XPT - 1.3 MB],/Nchs/Nhanes/1999-2000/HOQ.XPT,July 2004
Questionnaire,2005,2006,Housing Characteristics,HOQ_D Doc,/Nchs/Nhanes/2005-2006/HOQ_D.htm,HOQ_D Data [XPT - 1.5 MB],/Nchs/Nhanes/2005-2006/HOQ_D.XPT,April 2008
Questionnaire,2003,2004,Housing Characteristics,HOQ_C Doc,/Nchs/Nhanes/2003-2004/HOQ_C.htm,HOQ_C Data [XPT - 1.3 MB],/Nchs/Nhanes/2003-2004/HOQ_C.XPT,Updated November 2007
Questionnaire,2001,2002,Housing Characteristics,HOQ_B Doc,/Nchs/Nhanes/2001-2002/HOQ_B.htm,HOQ_B Data [XPT - 1.4 MB],/Nchs/Nhanes/2001-2002/HOQ_B.XPT,July 2004
Questionnaire,2009,2010,Housing Characteristics,HOQ_F Doc,/Nchs/Nhanes/2009-2010/HOQ_F.htm,HOQ_F Data [XPT - 578 KB],/Nchs/Nhanes/2009-2010/HOQ_F.XPT,September 2012
Questionnaire,2011,2012,Housing Characteristics,HOQ_G Doc,/Nchs/Nhanes/2011-2012/HOQ_G.htm,HOQ_G Data [XPT - 229.8 KB],/Nchs/Nhanes/2011-2012/HOQ_G.XPT,September 2013
Questionnaire,2013,2014,Housing Characteristics,HOQ_H Doc,/Nchs/Nhanes/2013-2014/HOQ_H.htm,HOQ_H Data [XPT - 239.7 KB],/Nchs/Nhanes/2013-2014/HOQ_H.XPT,October 2015
Questionnaire,2015,2016,Housing Characteristics,HOQ_I Doc,/Nchs/Nhanes/2015-2016/HOQ_I.htm,HOQ_I Data [XPT - 234.9 KB],/Nchs/Nhanes/2015-2016/HOQ_I.XPT,September 2017
Questionnaire,2017,2018,Housing Characteristics,HOQ_J Doc,/Nchs/Nhanes/2017-2018/HOQ_J.htm,HOQ_J Data [XPT - 218.1 KB],/Nchs/Nhanes/2017-2018/HOQ_J.XPT,December 2020
Questionnaire,2007,2008,Immunization,IMQ_E Doc,/Nchs/Nhanes/2007-2008/IMQ_E.htm,IMQ_E Data [XPT - 397.9 KB],/Nchs/Nhanes/2007-2008/IMQ_E.XPT,September 2009
Questionnaire,1999,2000,Immunization,IMQ Doc,/Nchs/Nhanes/1999-2000/IMQ.htm,IMQ Data [XPT - 312.7 KB],/Nchs/Nhanes/1999-2000/IMQ.XPT,June 2002
Questionnaire,2005,2006,Immunization,IMQ_D Doc,/Nchs/Nhanes/2005-2006/IMQ_D.htm,IMQ_D Data [XPT - 243.8 KB],/Nchs/Nhanes/2005-2006/IMQ_D.XPT,January 2008
Questionnaire,2003,2004,Immunization,IMQ_C Doc,/Nchs/Nhanes/2003-2004/IMQ_C.htm,IMQ_C Data [XPT - 317.6 KB],/Nchs/Nhanes/2003-2004/IMQ_C.XPT,December 2006
Questionnaire,2001,2002,Immunization,IMQ_B Doc,/Nchs/Nhanes/2001-2002/IMQ_B.htm,IMQ_B Data [XPT - 346.2 KB],/Nchs/Nhanes/2001-2002/IMQ_B.XPT,May 2004
Questionnaire,2009,2010,Immunization,IMQ_F Doc,/Nchs/Nhanes/2009-2010/IMQ_F.htm,IMQ_F Data [XPT - 413 KB],/Nchs/Nhanes/2009-2010/IMQ_F.XPT,December 2011
Questionnaire,2011,2012,Immunization,IMQ_G Doc,/Nchs/Nhanes/2011-2012/IMQ_G.htm,IMQ_G Data [XPT - 611.6 KB],/Nchs/Nhanes/2011-2012/IMQ_G.XPT,September 2013
Questionnaire,2013,2014,Immunization,IMQ_H Doc,/Nchs/Nhanes/2013-2014/IMQ_H.htm,IMQ_H Data [XPT - 637.7 KB],/Nchs/Nhanes/2013-2014/IMQ_H.XPT,October 2015
Questionnaire,2015,2016,Immunization,IMQ_I Doc,/Nchs/Nhanes/2015-2016/IMQ_I.htm,IMQ_I Data [XPT - 625 KB],/Nchs/Nhanes/2015-2016/IMQ_I.XPT,September 2017
Questionnaire,2017,2018,Immunization,IMQ_J Doc,/Nchs/Nhanes/2017-2018/IMQ_J.htm,IMQ_J Data [XPT - 797.6 KB],/Nchs/Nhanes/2017-2018/IMQ_J.XPT,February 2020
Questionnaire,2017,2020,Immunization,P_IMQ Doc,/Nchs/Nhanes/2017-2018/P_IMQ.htm,P_IMQ Data [XPT - 1.3 MB],/Nchs/Nhanes/2017-2018/P_IMQ.XPT,September 2021
Questionnaire,2007,2008,Income,INQ_E Doc,/Nchs/Nhanes/2007-2008/INQ_E.htm,INQ_E Data [XPT - 1.2 MB],/Nchs/Nhanes/2007-2008/INQ_E.XPT,June 2010
Questionnaire,2009,2010,Income,INQ_F Doc,/Nchs/Nhanes/2009-2010/INQ_F.htm,INQ_F Data [XPT - 1.2 MB],/Nchs/Nhanes/2009-2010/INQ_F.XPT,March 2013
Questionnaire,2011,2012,Income,INQ_G Doc,/Nchs/Nhanes/2011-2012/INQ_G.htm,INQ_G Data [XPT - 1.1 MB],/Nchs/Nhanes/2011-2012/INQ_G.XPT,February 2015
Questionnaire,2013,2014,Income,INQ_H Doc,/Nchs/Nhanes/2013-2014/INQ_H.htm,INQ_H Data [XPT - 1.2 MB],/Nchs/Nhanes/2013-2014/INQ_H.XPT,October 2015
Questionnaire,2015,2016,Income,INQ_I Doc,/Nchs/Nhanes/2015-2016/INQ_I.htm,INQ_I Data [XPT - 1.2 MB],/Nchs/Nhanes/2015-2016/INQ_I.XPT,September 2017
Questionnaire,2017,2018,Income,INQ_J Doc,/Nchs/Nhanes/2017-2018/INQ_J.htm,INQ_J Data [XPT - 1.1 MB],/Nchs/Nhanes/2017-2018/INQ_J.XPT,April 2021
Questionnaire,2017,2020,Income,P_INQ Doc,/Nchs/Nhanes/2017-2018/P_INQ.htm,P_INQ Data [XPT - 365.9 KB],/Nchs/Nhanes/2017-2018/P_INQ.XPT,December 2021
Questionnaire,1999,2000,Kidney Conditions,KIQ Doc,/Nchs/Nhanes/1999-2000/KIQ.htm,KIQ Data [XPT - 804.2 KB],/Nchs/Nhanes/1999-2000/KIQ.XPT,June 2002
Questionnaire,2007,2008,Kidney Conditions - Urology,KIQ_U_E Doc,/Nchs/Nhanes/2007-2008/KIQ_U_E.htm,KIQ_U_E Data [XPT - 744.8 KB],/Nchs/Nhanes/2007-2008/KIQ_U_E.XPT,September 2009
Questionnaire,2005,2006,Kidney Conditions - Urology,KIQ_U_D Doc,/Nchs/Nhanes/2005-2006/KIQ_U_D.htm,KIQ_U_D Data [XPT - 547.3 KB],/Nchs/Nhanes/2005-2006/KIQ_U_D.XPT,January 2008
Questionnaire,2003,2004,Kidney Conditions - Urology,KIQ_U_C Doc,/Nchs/Nhanes/2003-2004/KIQ_U_C.htm,KIQ_U_C Data [XPT - 475 KB],/Nchs/Nhanes/2003-2004/KIQ_U_C.XPT,August 2006
Questionnaire,2001,2002,Kidney Conditions - Urology,KIQ_U_B Doc,/Nchs/Nhanes/2001-2002/KIQ_U_B.htm,KIQ_U_B Data [XPT - 509.7 KB],/Nchs/Nhanes/2001-2002/KIQ_U_B.XPT,July 2004
Questionnaire,2009,2010,Kidney Conditions - Urology,KIQ_U_F Doc,/Nchs/Nhanes/2009-2010/KIQ_U_F.htm,KIQ_U_F Data [XPT - 780.2 KB],/Nchs/Nhanes/2009-2010/KIQ_U_F.XPT,January 2012
Questionnaire,2011,2012,Kidney Conditions - Urology,KIQ_U_G Doc,/Nchs/Nhanes/2011-2012/KIQ_U_G.htm,KIQ_U_G Data [XPT - 697.9 KB],/Nchs/Nhanes/2011-2012/KIQ_U_G.XPT,November 2014
Questionnaire,2013,2014,Kidney Conditions - Urology,KIQ_U_H Doc,/Nchs/Nhanes/2013-2014/KIQ_U_H.htm,KIQ_U_H Data [XPT - 724.1 KB],/Nchs/Nhanes/2013-2014/KIQ_U_H.XPT,February 2017
Questionnaire,2015,2016,Kidney Conditions - Urology,KIQ_U_I Doc,/Nchs/Nhanes/2015-2016/KIQ_U_I.htm,KIQ_U_I Data [XPT - 717.8 KB],/Nchs/Nhanes/2015-2016/KIQ_U_I.XPT,December 2018
Questionnaire,2017,2018,Kidney Conditions - Urology,KIQ_U_J Doc,/Nchs/Nhanes/2017-2018/KIQ_U_J.htm,KIQ_U_J Data [XPT - 699.1 KB],/Nchs/Nhanes/2017-2018/KIQ_U_J.XPT,February 2020
Questionnaire,2017,2020,Kidney Conditions - Urology,P_KIQ_U Doc,/Nchs/Nhanes/2017-2018/P_KIQ_U.htm,P_KIQ_U Data [XPT - 1.1 MB],/Nchs/Nhanes/2017-2018/P_KIQ_U.XPT,August 2021
Questionnaire,2007,2008,Medical Conditions,MCQ_E Doc,/Nchs/Nhanes/2007-2008/MCQ_E.htm,MCQ_E Data [XPT - 6.8 MB],/Nchs/Nhanes/2007-2008/MCQ_E.XPT,September 2009
Questionnaire,1999,2000,Medical Conditions,MCQ Doc,/Nchs/Nhanes/1999-2000/MCQ.htm,MCQ Data [XPT - 12.1 MB],/Nchs/Nhanes/1999-2000/MCQ.XPT,Updated August 2006
Questionnaire,2005,2006,Medical Conditions,MCQ_D Doc,/Nchs/Nhanes/2005-2006/MCQ_D.htm,MCQ_D Data [XPT - 6.7 MB],/Nchs/Nhanes/2005-2006/MCQ_D.XPT,November 2007
Questionnaire,2003,2004,Medical Conditions,MCQ_C Doc,/Nchs/Nhanes/2003-2004/MCQ_C.htm,MCQ_C Data [XPT - 11.4 MB],/Nchs/Nhanes/2003-2004/MCQ_C.XPT,August 2006
Questionnaire,2001,2002,Medical Conditions,MCQ_B Doc,/Nchs/Nhanes/2001-2002/MCQ_B.htm,MCQ_B Data [XPT - 11.8 MB],/Nchs/Nhanes/2001-2002/MCQ_B.XPT,May 2004
Questionnaire,2009,2010,Medical Conditions,MCQ_F Doc,/Nchs/Nhanes/2009-2010/MCQ_F.htm,MCQ_F Data [XPT - 6.3 MB],/Nchs/Nhanes/2009-2010/MCQ_F.XPT,September 2011
Questionnaire,2011,2012,Medical Conditions,MCQ_G Doc,/Nchs/Nhanes/2011-2012/MCQ_G.htm,MCQ_G Data [XPT - 6.6 MB],/Nchs/Nhanes/2011-2012/MCQ_G.XPT,September 2013
Questionnaire,2013,2014,Medical Conditions,MCQ_H Doc,/Nchs/Nhanes/2013-2014/MCQ_H.htm,MCQ_H Data [XPT - 7.1 MB],/Nchs/Nhanes/2013-2014/MCQ_H.XPT,October 2015
